wavelength [μm],Cabs [μm^2],Csca [μm^2],g [1]
0.2,212.21052234909564,348.64117661296746,0.8482560763018041
0.20349268054952147,218.01867749456858,342.99274166406906,0.8569622744199843
0.20704635518614775,225.0068762749067,336.036389046089,0.8713277704208194
0.21066208907418743,231.92357345828282,329.10225446158495,0.8879506975869514
0.2143409659793422,236.32758342997704,324.71818967417585,0.8990888668495451
0.21808408859355052,240.72780511850715,320.3337798684304,0.9114076174242702
0.22189257886550445,243.93988653158692,317.13906007667845,0.9209518739395309
0.22576757833693778,245.22826895675104,315.88384432070455,0.9251279168180745
0.2297102484847876,244.53884181185435,316.63554072637476,0.9238450911737902
0.23372177106933037,241.84831849101153,319.45049958720364,0.9167028099181161
0.23780334848839801,238.1674430604935,323.3062502311951,0.9062908735382613
0.24195620413778032,234.5846407969944,327.08153351304946,0.8956054258180894
0.2461815827779205,231.4590787574901,330.39947094073597,0.8855593137186808
0.25048075090701466,228.48940429612594,333.54802386058486,0.8752142229560519
0.25485499714062676,227.84870440828735,334.2924311428215,0.8719054346186442
0.25930563259793366,228.52243777083225,333.67245727581366,0.8721664167254474
0.26383399129471435,230.302813488523,331.91912876951443,0.8760318755496583
0.2684414305432025,232.56880637321268,329.69515737662715,0.8818961597858538
0.27312933135892214,235.22324594768781,327.1042907368925,0.8892434480926257
0.27789909887462755,237.29467685894275,325.1180990407374,0.8950181342447379
0.28275216276147214,238.76722098066716,323.7390030875472,0.8989910795441484
0.2876899776575326,239.7022350306043,322.9012253564511,0.9012375577218323
0.29271402360381604,240.07618888956415,322.6283399672982,0.9016579867226506
0.29782580648788193,240.41510771192196,322.3907996169673,0.9011883709390051
0.30302685849521066,240.58661299157382,322.3214540358556,0.8974918779539898
0.30831873856845454,241.94439686974528,321.1375027921404,0.8107505740596603
0.3137030328747095,236.49061307483674,326.4886685916966,0.7987567790647377
0.31918135528094627,225.42469194620713,337.9565524296867,0.7860280046178558
0.3247553478377444,211.19231286228796,351.97293084132855,0.7752469459030766
0.33042668127147407,196.462541973005,367.2069830833553,0.7768853281271896
0.3361970554850729,182.04973727552544,381.4337201286618,0.772976424476487
0.34206820006756816,168.75754630756836,395.2714173693899,0.7668207026793362
0.34804187481249704,156.89775481682517,407.0105524896333,0.7677380648189603
0.3541198702453798,146.68012842950526,417.46417799201566,0.7604372263155221
0.36030400816040503,137.97848015617433,426.06526417058024,0.7670617259870054
0.3665961421664873,130.88642186897926,433.10303525276333,0.7646059219681378
0.3729981582428595,125.28877518011893,439.3402524245199,0.7610593101299322
0.3795119753043701,121.38159558574705,442.98460995742073,0.7646190279590303
0.38613954577665,119.10586980174463,445.67645339886093,0.7557381963110036
0.3928828561813256,118.56545399028306,445.90761971543935,0.7658424880378286
0.3997439277314502,120.08026872247547,445.01801915681074,0.7602469287077691
0.4067248169373347,123.63205591580487,441.61235280763225,0.7582644519761497
0.413827616222958,129.38386337130277,435.92855210110446,0.7599089736323613
0.4210544545531415,137.0215650371731,427.91964797667356,0.7533319297597934
0.42840749807167683,145.41426635508844,419.4827185010588,0.7653126798838197
0.43588895075059714,152.95333072792687,412.987256284963,0.7577222848756863
0.44350105505078646,158.44314973038075,407.36445359288217,0.7550515547761012
0.4512460925941269,162.20103050661788,403.6568661010958,0.7565919858993605
0.459126384847382,164.81078449874047,401.6510280954761,0.7460021572806632
0.4671442938180245,167.51081492757515,398.48550845152005,0.7540858842466492
0.475302222762215,171.94494313172106,394.15116276460685,0.7503129623178231
0.48360261690514417,178.05808671720712,387.74480952427797,0.7427563555257127
0.4920479641739553,185.59654113104756,381.32027339692894,0.7491737911937935
0.500640795943465,193.3841863067413,373.50803636324656,0.7411960228731642
0.5093836877949082,200.59802952171924,366.1088260244502,0.7439139366600709
0.5182792602879318,206.5152914550181,360.49486292737447,0.7450608675989712
0.5273301797460717,210.82978861394372,355.9070803827857,0.7369103441068615
0.5365391590559452,213.41913230206404,354.1502879705858,0.7449353842404701
0.5459089584804016,214.32186313739396,353.2629292077462,0.7385409122166606
0.5554423864858712,213.640057624677,353.86526779746913,0.7353636721921034
0.5651423005841657,211.32937429298227,356.56122496987723,0.7362617213688387
0.575011608188976,207.58684733508392,359.99558732079083,0.7256587410769856
0.5850532674873292,202.84918448846793,365.54052283223075,0.7301961621249706
0.5952702883262637,198.16433216198817,370.1386728539541,0.7254238415389979
0.6056657331149892,195.23767414111222,373.2670022028122,0.7203415569913918
0.6162427177428007,195.2995364270165,373.6555962072823,0.7241149646948245
0.627004412513023,198.94482649197153,369.82982300222545,0.7197953009365342
0.6379540430932644,204.1443609090041,364.8394983255576,0.7267301568550578
0.6490948914822663,207.50415879966602,361.18424961320284,0.7276536788225294
0.6604302969936352,206.9375026179144,362.62934583726684,0.7207070385596578
0.6719636572567564,199.900919853412,369.8310706200331,0.7242887982211157
0.6836984292351859,185.27095423069255,383.90921174701674,0.7156972884514371
0.6956381302628262,161.8528256766234,408.5712341939867,0.7077653837055046
0.707786339098198,132.06562530551264,438.8908155236477,0.7055146187835204
0.720146696997124,104.01161990382928,466.1165411048191,0.6963956306340666
0.7327229088041434,80.66466155474785,489.81002917126415,0.6984790432795439
0.7455187440629881,63.612951436849016,506.3019327655793,0.6981425580314494
0.7585380381464499,51.2552391531317,519.6850361347023,0.6901210921447878
0.7717846934059808,42.18270337617423,529.1602700853388,0.6972037783191434
0.7852626803413676,35.68860558965139,535.7697144450924,0.6912344262895791
0.7989760387908342,30.354156638554855,541.8463333977408,0.6896168905476269
0.8129288791419261,26.17670780471815,544.9593120365798,0.6942272185403043
