wavelength [μm],Cabs [μm^2],Csca [μm^2],g [1]
0.2,739.2527163616098,1215.751510015822,0.8480885765024615
0.20349268054952147,759.4658717549933,1196.0769075387395,0.8573426787486945
0.20704635518614775,783.8255978224136,1171.8557297387636,0.8724659027649694
0.21066208907418743,807.9396605638779,1147.712142067016,0.8898073944933732
0.2143409659793422,823.2857293413645,1132.4467023395202,0.9013936258934436
0.21808408859355052,838.6139244742576,1117.1847439738985,0.9141206042721179
0.22189257886550445,849.8015546625841,1106.073912433336,0.9239750421345374
0.22576757833693778,854.2872607928502,1101.720272952363,0.9283391664163101
0.2297102484847876,851.880540569191,1104.3534835924506,0.9271254942179077
0.23372177106933037,842.4923803409429,1114.160525589452,0.9199005641323356
0.23780334848839801,829.644053695866,1127.5825543972956,0.9092936040603534
0.24195620413778032,817.1341022083752,1140.7212420692003,0.8983871887752644
0.2461815827779205,806.2196562053155,1152.2669957277749,0.8881494561876825
0.25048075090701466,795.8572085043479,1163.2244251991679,0.8776572752429443
0.25485499714062676,793.6208150247894,1165.817164975532,0.8744369857187891
0.25930563259793366,795.9721052797636,1163.6598124654934,0.8749355158626214
0.26383399129471435,802.1775512442102,1157.5552057862672,0.8791220255589515
0.2684414305432025,810.0664408023918,1149.8103518064336,0.8853015523191134
0.27312933135892214,819.3012649122065,1140.786642405161,0.892956228167893
0.27789909887462755,826.5019978973164,1133.869811989751,0.8990018398614831
0.28275216276147214,831.6166084971712,1129.0686942313757,0.9032606683182884
0.2876899776575326,834.8605782567217,1126.1523415261352,0.9058834829622389
0.29271402360381604,836.1530996420274,1125.2016456185202,0.9068078875099067
0.29782580648788193,837.3334214849742,1124.3640731252008,0.9076175638905206
0.30302685849521066,837.9766710686504,1124.066578929635,0.9079141757281048
0.30831873856845454,855.4765110851381,1106.9358881116107,0.9134904233993834
0.3137030328747095,835.2371113470376,1127.1054834170475,0.9026676051144628
0.31918135528094627,789.3187400111519,1173.9937474337644,0.8873776693161776
0.3247553478377444,730.1140182960496,1232.5343847599697,0.873039228144052
0.33042668127147407,671.056346451285,1293.5963124166706,0.8629277309342342
0.3361970554850729,615.2465277904062,1348.6408857813963,0.8538348083604221
0.34206820006756816,565.1076579969276,1400.85626944022,0.8467947287529429
0.34804187481249704,521.5820621197754,1444.2373629280282,0.8412735121250414
0.3541198702453798,484.7885445360255,1481.2183570623565,0.836817348795679
0.36030400816040503,453.89820554326525,1512.5048125072624,0.833763136252499
0.3665961421664873,428.8698617683269,1536.8528551404313,0.8304765098690755
0.3729981582428595,409.31657238468756,1557.6938857098514,0.8284499762334393
0.3795119753043701,395.8088941138042,1571.3220534230193,0.8271580845499175
0.38613954577665,388.07444039481584,1579.1500722083567,0.8263947708857423
0.3928828561813256,386.1054958683619,1581.1758507882007,0.8264199260755216
0.3997439277314502,391.37679196400654,1577.7778142205345,0.8276165172793701
0.4067248169373347,403.683741587384,1566.6736352492064,0.8286916105722084
0.413827616222958,423.5424639397661,1546.3534221197772,0.8296212749476538
0.4210544545531415,450.4519927417871,1517.4665112754722,0.833743457152608
0.42840749807167683,480.2089467362687,1487.9496810831283,0.8374672063740207
0.43588895075059714,507.1637297348591,1465.4732986325707,0.8411667224496077
0.44350105505078646,527.1464469888954,1445.1231380719134,0.8434354589930804
0.4512460925941269,540.7648634177583,1430.9448287017951,0.8448753932612637
0.459126384847382,550.2930134798266,1423.441798491554,0.8464365581119863
0.4671442938180245,560.210065793548,1412.253765222694,0.8478510033697759
0.475302222762215,576.6808076737066,1395.4192643684412,0.8506620944952731
0.48360261690514417,599.564814260757,1372.0073322504004,0.853078114144594
0.4920479641739553,628.1506055652283,1347.7579729689296,0.8580670106869168
0.500640795943465,658.1131534360279,1317.7787402556007,0.8621995382804003
0.5093836877949082,686.3423488797639,1288.8191073248713,0.8667844973406383
0.5182792602879318,709.9598548725878,1265.8094495299906,0.8713055373892721
0.5273301797460717,727.1542088563654,1247.3635199272305,0.8731605499353953
0.5365391590559452,737.8052450368298,1240.416770657083,0.8764350063649433
0.5459089584804016,741.3966429168761,1236.9132405918492,0.8766645617409151
0.5554423864858712,738.5144523519966,1239.2895096328284,0.8755512158709822
0.5651423005841657,729.0630555446699,1249.7133753470478,0.8735927706112078
0.575011608188976,713.8852198876384,1263.1451050522153,0.8700797658092817
0.5850532674873292,695.0979855204387,1285.8720541528837,0.8678655460219279
0.5952702883262637,676.4626841362158,1303.7887548451113,0.8642772165938285
0.6056657331149892,665.1085493290825,1316.7236322064582,0.8624308980381185
0.6162427177428007,665.183760311148,1317.909467358469,0.8619080670785298
0.627004412513023,679.403747345674,1302.1850597347147,0.8642527551267153
0.6379540430932644,699.9502022194863,1283.0060836989417,0.8685671814343418
0.6490948914822663,713.2718037008008,1267.7097271132686,0.8702935098856301
0.6604302969936352,711.0308777247424,1274.0274770693948,0.8689569228946059
0.6719636572567564,683.1984013728195,1302.4417939213838,0.8647155570664891
0.6836984292351859,626.5756283246774,1355.418604637427,0.8545453377398999
0.6956381302628262,539.3758544684433,1448.6240640881867,0.8423790906362059
0.707786339098198,433.0859316940712,1556.0897986015905,0.8284608069320012
0.720146696997124,336.6829773459317,1648.0595313654603,0.8177306181167237
0.7327229088041434,258.63372739129727,1729.706013744912,0.8109919129057127
0.7455187440629881,202.4670866478366,1782.8227095796856,0.8051833581274564
0.7585380381464499,162.4587475793769,1827.8234070571068,0.8002682146333538
0.7717846934059808,133.2596764120001,1858.4415563337307,0.7995250648588622
0.7852626803413676,112.46756563762528,1874.9956009641774,0.7952001619006308
