wavelength,n,k
5.530653266331657960e+02,1.574414175003866045e+00,2.255589109197831451e-03
5.551758793969848966e+02,1.574198209155336592e+00,2.213069158693130051e-03
5.572864321608039972e+02,1.573978257755469068e+00,2.164962544165959131e-03
5.593969849246230979e+02,1.573753848738201011e+00,2.111780653319901384e-03
5.615075376884421985e+02,1.573571262667503134e+00,2.054016039606942380e-03
5.636180904522612991e+02,1.573402163243194263e+00,1.992294164641724222e-03
5.657286432160803997e+02,1.573227631899077661e+00,1.927245007358095426e-03
5.678391959798995003e+02,1.573047500545748267e+00,1.859482380192132309e-03
5.699497487437186010e+02,1.572861677035764405e+00,1.789618390460521536e-03
5.720603015075377016e+02,1.572701006542057023e+00,1.718209549067677231e-03
5.741708542713568022e+02,1.572535425052281832e+00,1.645881485512089380e-03
5.762814070351759028e+02,1.572364291749092979e+00,1.573186580316397873e-03
5.783919597989950034e+02,1.572187774827037643e+00,1.500640688817618529e-03
5.805025125628139904e+02,1.572008098858497016e+00,1.428716926743391026e-03
5.826130653266332047e+02,1.571829938618779954e+00,1.357841585525293004e-03
5.847236180904521916e+02,1.571647163060382768e+00,1.288402606346832676e-03
5.868341708542714059e+02,1.571460090621790373e+00,1.220732171400649079e-03
5.889447236180903928e+02,1.571269058179022959e+00,1.155112375168948014e-03
5.910552763819094935e+02,1.571070198524509687e+00,1.091770333515038223e-03
5.931658291457285941e+02,1.570863864467509696e+00,1.030890258899393478e-03
5.952763819095476947e+02,1.570654622957530000e+00,9.726166609396619820e-04
5.973869346733667953e+02,1.570442819055921424e+00,9.170461446792141673e-04
5.994974874371858959e+02,1.570228786807727595e+00,8.642362371617124664e-04
6.016080402010049966e+02,1.569977514893848625e+00,8.142419730706142644e-04
6.037185929648240972e+02,1.569713593617464653e+00,7.670294811808264302e-04
6.058291457286431978e+02,1.569448345207867135e+00,7.225524452143650524e-04
6.079396984924622984e+02,1.569182029780395338e+00,6.807521560161472300e-04
6.100502512562813990e+02,1.568917193781025787e+00,6.415497525112565883e-04
6.121608040201004997e+02,1.568746400622138992e+00,6.048088740322514955e-04
6.142713567839196003e+02,1.568575188995587899e+00,5.704735869408610917e-04
6.163819095477387009e+02,1.568403729498245802e+00,5.384302227221062810e-04
6.184924623115578015e+02,1.568232171567833122e+00,5.085594623611658545e-04
6.206030150753769021e+02,1.568041972999548062e+00,4.807457682902860244e-04
6.227135678391960028e+02,1.567805235714416989e+00,4.548747128599327813e-04
6.248241206030149897e+02,1.567568731505948776e+00,4.308058609487193597e-04
6.269346733668342040e+02,1.567332538164480704e+00,4.084192359405742958e-04
6.290452261306531909e+02,1.567096719306894093e+00,3.875984124597444845e-04
6.311557788944724052e+02,1.566920206407968585e+00,3.682130369515393691e-04
6.332663316582913922e+02,1.566792801694274706e+00,3.501614416269647990e-04
6.353768844221104928e+02,1.566665895416003540e+00,3.333580325471429480e-04
6.374874371859295934e+02,1.566539509027535804e+00,3.177073579533359979e-04
6.395979899497486940e+02,1.566413656735832882e+00,3.031200456235016516e-04
6.417085427135677946e+02,1.566184231449705866e+00,2.895285609626021043e-04
6.438190954773868953e+02,1.565930850433256527e+00,2.768416709236435204e-04
6.459296482412059959e+02,1.565678009841164897e+00,2.649841609219348582e-04
6.480402010050250965e+02,1.565425705013610447e+00,2.538902822077777053e-04
6.501507537688441971e+02,1.565182814393227151e+00,2.434981799129410231e-04
6.522613065326632977e+02,1.565055960616638986e+00,2.337366530361581756e-04
6.543718592964823983e+02,1.564929617122244654e+00,2.245733438423707469e-04
6.564824120603014990e+02,1.564803771198661542e+00,2.159615756585038038e-04
6.585929648241205996e+02,1.564678409236356371e+00,2.078586825073231196e-04
6.607035175879397002e+02,1.564524698975102268e+00,2.002308377523502917e-04
6.628140703517588008e+02,1.564313806576995702e+00,1.930470768430693257e-04
6.649246231155777878e+02,1.564103352876130337e+00,1.862644133087368759e-04
6.670351758793970021e+02,1.563893323237194544e+00,1.798532527675285341e-04
6.691457286432159890e+02,1.563683703157434435e+00,1.737865695350584842e-04
6.712562814070352033e+02,1.563557321875574058e+00,1.680332041739567624e-04
6.733668341708541902e+02,1.563487657581900780e+00,1.625734259418695337e-04
6.754773869346734045e+02,1.563418363532094846e+00,1.573911159145602832e-04
6.775879396984923915e+02,1.563349426436213552e+00,1.524672994355308299e-04
6.796984924623116058e+02,1.563280833439763207e+00,1.477845867843191662e-04
6.818090452261305927e+02,1.563136653953569155e+00,1.433341222823446845e-04
6.839195979899496933e+02,1.562980139827679027e+00,1.390948945151020794e-04
6.860301507537687939e+02,1.562823932557037221e+00,1.350522460840275930e-04
6.881407035175878946e+02,1.562668021168504451e+00,1.311938061800803097e-04
6.902512562814069952e+02,1.562509633475261950e+00,1.275091754207676354e-04
6.923618090452260958e+02,1.562331084559460459e+00,1.239941884405582615e-04
6.944723618090451964e+02,1.562152800913535255e+00,1.206316688432892292e-04
6.965829145728642970e+02,1.561974773299316110e+00,1.174126323294649190e-04
6.986934673366833977e+02,1.561796992875008172e+00,1.143287586449049742e-04
7.008040201005024983e+02,1.561651588033372784e+00,1.113703806451370187e-04
7.029145728643215989e+02,1.561558636996915661e+00,1.085293278156216165e-04
7.050251256281406995e+02,1.561465909955791709e+00,1.058021985357779609e-04
7.071356783919598001e+02,1.561373399463534817e+00,1.031827841729963155e-04
7.092462311557787871e+02,1.561281098394014633e+00,1.006653021684822245e-04
7.113567839195980014e+02,1.561133411407048976e+00,9.824728634259259120e-05
7.134673366834169883e+02,1.560955037119649003e+00,9.592219356583550041e-05
7.155778894472362026e+02,1.560776851630082174e+00,9.368366394902025184e-05
7.176884422110551895e+02,1.560598848979402264e+00,9.152731398327277842e-05
7.197989949748744039e+02,1.560421023458340883e+00,8.944904010216752136e-05
7.219095477386933908e+02,1.560271993239130683e+00,8.744111870437862083e-05
7.240201005025126051e+02,1.560126142777434444e+00,8.550348801726998470e-05
7.261306532663315920e+02,1.559980454034382236e+00,8.363317084014640888e-05
7.282412060301508063e+02,1.559834922174303529e+00,8.182698282766869512e-05
7.303517587939697933e+02,1.559707470380215844e+00,8.008158118966084518e-05
7.324623115577888939e+02,1.559669806137743420e+00,7.839288927285240863e-05
7.345728643216079945e+02,1.559632286489214037e+00,7.676008373960048969e-05
7.366834170854270951e+02,1.559594907295200672e+00,7.518065198101204756e-05
7.387939698492461957e+02,1.559557664577368996e+00,7.365222388543581739e-05
7.409045226130652964e+02,1.559499763740303635e+00,7.216989745786184371e-05
7.430150753768843970e+02,1.559414270520304235e+00,7.073060741896210202e-05
7.451256281407034976e+02,1.559328902283452667e+00,6.933588658235982671e-05
7.472361809045225982e+02,1.559243655634393599e+00,6.798384883455481278e-05
7.493467336683416988e+02,1.559158527304011610e+00,6.667270875136899677e-05
7.514572864321607994e+02,1.559095360016379050e+00,6.540030655154974659e-05
7.535678391959797864e+02,1.559042098075078320e+00,6.416533970999474654e-05
7.556783919597990007e+02,1.558988945615264576e+00,6.296650367371520944e-05
7.577889447236179876e+02,1.558935899811227710e+00,6.180235357937442667e-05
7.598994974874372019e+02,1.558882957937558267e+00,6.067151744415823618e-05
7.620100502512561889e+02,1.558729674451438063e+00,5.958733099670444823e-05
7.641206030150754032e+02,1.558571466760833024e+00,5.853450868840923827e-05
7.662311557788943901e+02,1.558413354560061581e+00,5.751114233975623206e-05
7.683417085427136044e+02,1.558255335501338656e+00,5.651611587054819485e-05
7.704522613065325913e+02,1.558066671311646889e+00,5.554836261860854541e-05
7.725628140703518056e+02,1.557765396481124665e+00,5.460675525818741669e-05
7.746733668341707926e+02,1.557464207179512838e+00,5.369028069180930299e-05
7.767839195979898932e+02,1.557163101380550030e+00,5.279802522380513925e-05
7.788944723618089938e+02,1.556862077124298471e+00,5.192911707485252897e-05
7.810050251256280944e+02,1.556748966959732305e+00,5.107966371144026236e-05
7.831155778894471950e+02,1.556842554532527734e+00,5.024887302107758694e-05
7.852261306532662957e+02,1.556936220850473340e+00,4.943944836464937546e-05
7.873366834170853963e+02,1.557029964136079192e+00,4.865064853431020866e-05
7.894472361809044969e+02,1.557123782667449330e+00,4.788176474331995067e-05
7.915577889447235975e+02,1.556993474832300439e+00,4.713459147962876383e-05
7.936683417085426981e+02,1.556783682401783775e+00,4.640663742947377668e-05
7.957788944723617988e+02,1.556573958401928692e+00,4.569637611933944715e-05
7.978894472361807857e+02,1.556364301351515156e+00,4.500322234512293387e-05
8.000000000000000000e+02,1.556154709813765580e+00,4.432661532476203848e-05
