wavelength,n,k
6.986934673366833977e+02,1.562449194124219565e+00,1.017943290161015544e-03
7.008040201005024983e+02,1.562307336516794098e+00,9.556005175797223795e-04
7.029145728643215989e+02,1.562214004898727415e+00,8.962623038384127548e-04
7.050251256281406995e+02,1.562117506022442814e+00,8.401304927330463350e-04
7.071356783919598001e+02,1.562018330421562018e+00,7.872999632868285438e-04
7.092462311557787871e+02,1.561916943037343630e+00,7.378005513741934173e-04
7.113567839195980014e+02,1.561758210006001901e+00,6.916302613615737038e-04
7.134673366834169883e+02,1.561567220502092512e+00,6.487020357104611966e-04
7.155778894472362026e+02,1.561375198950351262e+00,6.088924585117283517e-04
7.176884422110551895e+02,1.561182458763902492e+00,5.720639177609067013e-04
7.197989949748744039e+02,1.560989272380598925e+00,5.380583682021237426e-04
7.219095477386933908e+02,1.560824486226405128e+00,5.066929021227280748e-04
7.240201005025126051e+02,1.560662695416562107e+00,4.778004817959120441e-04
7.261306532663315920e+02,1.560501049535337303e+00,4.512017375595106235e-04
7.282412060301508063e+02,1.560339679147440872e+00,4.267181732471809000e-04
7.303517587939697933e+02,1.560196609607386042e+00,4.041725936716030398e-04
7.324623115577888939e+02,1.560143610860920793e+00,3.833850122141929033e-04
7.345728643216079945e+02,1.560091131937724196e+00,3.642207638350963622e-04
7.366834170854270951e+02,1.560039214214761882e+00,3.465340006152853422e-04
7.387939698492461957e+02,1.559987884707898509e+00,3.301898488045287719e-04
7.409045226130652964e+02,1.559916373484714569e+00,3.150650836606237368e-04
7.430150753768843970e+02,1.559817757095008917e+00,3.010463465814284503e-04
7.451256281407034976e+02,1.559719747286882230e+00,2.880302103333264312e-04
7.472361809045225982e+02,1.559622336830385869e+00,2.759241166667896015e-04
7.493467336683416988e+02,1.559525514182220407e+00,2.646446639722068285e-04
7.514572864321607994e+02,1.559451105540798022e+00,2.541137660587961347e-04
7.535678391959797864e+02,1.559387044472395623e+00,2.442661851382205455e-04
7.556783919597990007e+02,1.559323521980775062e+00,2.350430063458698669e-04
7.577889447236179876e+02,1.559260518853319066e+00,2.263901141898133455e-04
7.598994974874372019e+02,1.559198015493449496e+00,2.182589978983265355e-04
7.620100502512561889e+02,1.559035569067860560e+00,2.106305107868535224e-04
7.641206030150754032e+02,1.558868560237825163e+00,2.034414962256906169e-04
7.662311557788943901e+02,1.558701991222061878e+00,1.966556814057301332e-04
7.683417085427136044e+02,1.558535843676635668e+00,1.902415327231580773e-04
7.704522613065325913e+02,1.558339369268749275e+00,1.841731496868711745e-04
7.725628140703518056e+02,1.558030601175592667e+00,1.784309634222423042e-04
7.746733668341707926e+02,1.557722201189811972e+00,1.729820928981377144e-04
7.767839195979898932e+02,1.557414153849800309e+00,1.678055390657048451e-04
7.788944723618089938e+02,1.557106444418453473e+00,1.628822245854926354e-04
7.810050251256280944e+02,1.556986864610449217e+00,1.581788051538645626e-04
7.831155778894471950e+02,1.557074186028380103e+00,1.536795176998140516e-04
7.852261306532662957e+02,1.557161811050054911e+00,1.493879315346350039e-04
7.873366834170853963e+02,1.557249727429101283e+00,1.452906534852495420e-04
7.894472361809044969e+02,1.557337923539960034e+00,1.413754006393198230e-04
7.915577889447235975e+02,1.557202218454460496e+00,1.376463877904010580e-04
7.936683417085426981e+02,1.556987223929847231e+00,1.340820208218055103e-04
7.957788944723617988e+02,1.556772473778170962e+00,1.306671253172802085e-04
7.978894472361807857e+02,1.556557958690027110e+00,1.273929450653444391e-04
8.000000000000000000e+02,1.556343669821439457e+00,1.242513837235312214e-04
