wavelength,n,k
6.986934673366833977e+02,1.560897908287675939e+00,9.436243320121084021e-05
7.008040201005024983e+02,1.560761238657386807e+00,9.186407682881662408e-05
7.029145728643215989e+02,1.560676821999847252e+00,8.944439076122047947e-05
7.050251256281406995e+02,1.560592408350291338e+00,8.710374102880717349e-05
7.071356783919598001e+02,1.560507999699161985e+00,8.483988286518081591e-05
7.092462311557787871e+02,1.560423597888843217e+00,8.265057527915950400e-05
7.113567839195980014e+02,1.560283585824126629e+00,8.053588504818256946e-05
7.134673366834169883e+02,1.560112684347288559e+00,7.849239097211902578e-05
7.155778894472362026e+02,1.559941794183766106e+00,7.651659330615191311e-05
7.176884422110551895e+02,1.559770916644902750e+00,7.460633635639181904e-05
7.197989949748744039e+02,1.559600052924021263e+00,7.275949469594857879e-05
7.219095477386933908e+02,1.559457842690289420e+00,7.097039813348321935e-05
7.240201005025126051e+02,1.559318662995101024e+00,6.924026137842551672e-05
7.261306532663315920e+02,1.559179500127762852e+00,6.756744764428916183e-05
7.282412060301508063e+02,1.559040354867192724e+00,6.594998304142274761e-05
7.303517587939697933e+02,1.558919164792649692e+00,6.438577031538645734e-05
7.324623115577888939e+02,1.558887678222665496e+00,6.287237490837511414e-05
7.345728643216079945e+02,1.558856211344539000e+00,6.140888525240116103e-05
7.366834170854270951e+02,1.558824764608289337e+00,5.999350736659087220e-05
7.387939698492461957e+02,1.558793338395384032e+00,5.862449795266185145e-05
7.409045226130652964e+02,1.558741132134376262e+00,5.729730096907548491e-05
7.430150753768843970e+02,1.558661212372844274e+00,5.600926429244345195e-05
7.451256281407034976e+02,1.558581313802348323e+00,5.476259777933344754e-05
7.472361809045225982e+02,1.558501436577803601e+00,5.355576737280026359e-05
7.493467336683416988e+02,1.558421580807432427e+00,5.238728986574307388e-05
7.514572864321607994e+02,1.558363602687567795e+00,5.125546158297512606e-05
7.535678391959797864e+02,1.558315443748006457e+00,5.015908611270106818e-05
7.556783919597990007e+02,1.558267306412342013e+00,4.909695571152094829e-05
7.577889447236179876e+02,1.558219190636432883e+00,4.806778241860457519e-05
7.598994974874372019e+02,1.558171096346342432e+00,4.707032555326752564e-05
7.620100502512561889e+02,1.558022534942672399e+00,4.611716959208745633e-05
7.641206030150754032e+02,1.557868970162366473e+00,4.519395306256237464e-05
7.662311557788943901e+02,1.557715426282235693e+00,4.429888434762476769e-05
7.683417085427136044e+02,1.557561903139786708e+00,4.343090635366364608e-05
7.704522613065325913e+02,1.557377650952136428e+00,4.258874394945807399e-05
7.725628140703518056e+02,1.557080670416828516e+00,4.177063902093211149e-05
7.746733668341707926e+02,1.556783709765525492e+00,4.097655154245758813e-05
7.767839195979898932e+02,1.556486768782610719e+00,4.020558838916720113e-05
7.788944723618089938e+02,1.556189847242051449e+00,3.945689237584795614e-05
7.810050251256280944e+02,1.556080860011137323e+00,3.872806847511134961e-05
7.831155778894471950e+02,1.556178598888652953e+00,3.801843491821855982e-05
7.852261306532662957e+02,1.556276357189680715e+00,3.732904599364238115e-05
7.873366834170853963e+02,1.556374134645778673e+00,3.665916134512397037e-05
7.894472361809044969e+02,1.556471930984524965e+00,3.600807115235411441e-05
7.915577889447235975e+02,1.556345452648988603e+00,3.537587698115487046e-05
7.936683417085426981e+02,1.556139404250666436e+00,3.476121324188197838e-05
7.957788944723617988e+02,1.555933373390196106e+00,3.416315459434097519e-05
7.978894472361807857e+02,1.555727359798004361e+00,3.358111097876334528e-05
8.000000000000000000e+02,1.555521363204235952e+00,3.301451672380295273e-05
